partida_id,clube,atleta,minuto,tipo_de_gol
7180,Botafogo-RJ,Pedro Raúl,45,Penalty
7180,Santos,Bruno Henrique Marques Torres,82,gol normal
7180,Santos,Yeferson Soteldo,4,gol normal
7181,Atletico-MG,Junior Alonso,42,gol normal
7181,Atletico-MG,Hyoran,13,gol normal
7181,Atletico-GO,Janderson,75,gol normal
7181,Atletico-MG,Jair Rodrigues Júnior,62,gol normal
7182,Ceara,Lima,62,Penalty
7182,Bragantino,Claudinho,90,Penalty
7182,Bragantino,Claudinho,56,Penalty
7183,Internacional,Rodrigo Dourado,10,gol normal
7183,Internacional,Yuri Alberto,4,gol normal
7183,Fortaleza,Wellington Paulista,14,Penalty
7183,Internacional,Carlos Emiliano Pereira,77,Gol Contra
7183,Fortaleza,Romarinho,56,gol normal
7183,Internacional,João Peglow,71,gol normal
7164,Palmeiras,Luiz Adriano,66,gol normal
7164,Palmeiras,Luiz Adriano,45,gol normal
7164,Palmeiras,Raphael Cavalcante Veiga,48,gol normal
7164,Palmeiras,Raphael Cavalcante Veiga,34,gol normal
7184,Flamengo,Gabriel Barbosa,63,gol normal
7184,Flamengo,Giorgian De Arrascaeta,42,gol normal
7184,Flamengo,Pedro,90,gol normal
7186,Atletico-GO,Vitor Leque,90,gol normal
7186,Atletico-GO,Zé Roberto,79,gol normal
7186,Atletico-GO,Danilo Gomes,66,gol normal
7186,Botafogo-RJ,Matheus Babi,63,gol normal
7187,Bahia,Thiago Andrade,65,gol normal
7188,Atletico-MG,Hyoran,31,Penalty
7188,Gremio,Éverton Cardoso da Silva,85,gol normal
7189,Fluminense,Caio Paulista,90,gol normal
7189,Coritiba,Natanael,33,gol normal
7189,Fluminense,Fred,71,gol normal
7189,Coritiba,Luiz Henrique,3,gol normal
7189,Fluminense,John Kennedy,59,gol normal
7189,Coritiba,Robson Fernandes,76,gol normal
7191,Bragantino,Claudinho,72,gol normal
7191,Vasco,Gabriel Pec,78,gol normal
7191,Bragantino,Eric dos Santos Rodrigues,15,gol normal
7191,Bragantino,Jan Hurtado,90,gol normal
7191,Bragantino,Claudinho,86,gol normal
7190,Internacional,Yuri Alberto,60,gol normal
7190,Internacional,Caio Vidal,24,gol normal
7190,Internacional,Yuri Alberto,68,gol normal
7190,Internacional,Víctor Cuesta,8,gol normal
7190,Internacional,Yuri Alberto,66,gol normal
7190,Sao Paulo,Luciano da Rocha Neves,36,gol normal
7192,Flamengo,Pepê,83,gol normal
7192,Flamengo,Luan Garcia Teixeira,45,Gol Contra
7193,Fortaleza,Paulo Roberto Valoura Junior,48,Penalty
7193,Fortaleza,Wellington Paulista,66,gol normal
7194,Ceara,Vinícius,63,gol normal
7194,Ceara,Fernando Sobral,45,gol normal
7194,Ceara,Vinícius,52,Penalty
7194,Ceara,Lima,18,gol normal
7195,Corinthians,Jô,80,gol normal
7195,Corinthians,Mateus Vital,47,gol normal
7195,Corinthians,Gustavo Mosquito,34,gol normal
7196,Sao Paulo,Luciano da Rocha Neves,59,gol normal
7196,Coritiba,Martín Sarrafiore,82,gol normal
7197,Vasco,Yago Pikachu,32,gol normal
7197,Vasco,Germán Cano,59,gol normal
7197,Atletico-MG,Eduardo Sasha,90,gol normal
7197,Vasco,Germán Cano,18,gol normal
7197,Atletico-MG,Hyoran,67,gol normal
7198,Gremio,Jean Pyerre,76,gol normal
7198,Internacional,Abel Hernández,90,gol normal
7198,Internacional,Edenílson Andrade dos Santos,90,Penalty
7200,Ceara,Lima,10,gol normal
7200,Ceara,Vinícius,29,Penalty
7200,Palmeiras,Gabriel Veron,34,gol normal
7199,Flamengo,Gustavo Henrique Vernes,34,gol normal
7199,Athletico-PR,Renato Kayzer,83,gol normal
7199,Athletico-PR,Abner Vinícius,25,gol normal
7202,Sport,Iago Maidana,86,gol normal
7202,Sport,Thiago Neves,73,gol normal
7203,Goias,Rafael Moura,77,gol normal
7203,Goias,Rafael Moura,54,gol normal
7203,Goias,José Fernando Viana de Santana,76,Penalty
7203,Santos,Kaio Jorge,38,gol normal
7203,Santos,Mário Sérgio Santos Costa,87,Penalty
7203,Goias,David Duarte,60,gol normal
7203,Santos,Lucas Braga Ribeiro,7,gol normal
7201,Atletico-GO,Natanael Batista Pimenta,80,gol normal
7201,Atletico-GO,Jean Paulo Fernandes Filho,40,Penalty
7204,Fluminense,Wellington Alves da Silva,90,Penalty
7204,Fluminense,Lucca Borges de Brito,67,gol normal
7205,Bragantino,Claudinho,42,gol normal
7205,Bragantino,Hélio Junio Nunes de Castro,2,gol normal
6895,Vasco,Martín Benítez,35,gol normal
6895,Palmeiras,Breno Lopes,31,gol normal
7165,Atletico-MG,Jefferson Savarino,19,gol normal
7165,Atletico-MG,Jefferson Savarino,3,gol normal
7115,Flamengo,Éverton Ribeiro,57,gol normal
7115,Flamengo,Mauricio Isla,90,gol normal
7115,Gremio,Diego Souza,85,gol normal
7115,Flamengo,Giorgian De Arrascaeta,66,gol normal
7115,Gremio,Diego Souza,40,gol normal
7115,Flamengo,Gabriel Barbosa,60,gol normal
7185,Corinthians,Gabriel Girotto Franco,71,gol normal
7185,Bahia,Juan Pablo Ramírez Velásquez,45,gol normal
7185,Bahia,Gilberto Oliveira Souza Junior,31,gol normal
7208,Atletico-GO,Vitor Leque,88,gol normal
7208,Atletico-GO,Natanael Batista Pimenta,21,gol normal
7208,Sao Paulo,Reinaldo Manoel da Silva,40,gol normal
7207,Athletico-PR,Carlos Eduardo Ferreira de Souza,90,gol normal
7207,Athletico-PR,Carlos Eduardo Ferreira de Souza,85,gol normal
7209,Gremio,Paulo Miranda,20,gol normal
7209,Coritiba,Wilson Rodrigues de Moura Júnior,73,Penalty
7210,Atletico-MG,Eduardo Vargas,67,gol normal
7210,Atletico-MG,Guilherme Arana,56,gol normal
7211,Bragantino,Hélio Junio Nunes de Castro,15,gol normal
7211,Internacional,Edenílson Andrade dos Santos,58,Penalty
7211,Internacional,Patrick,4,gol normal
7212,Fluminense,Matheus Martinelli,26,gol normal
7212,Fluminense,Nino,17,gol normal
7212,Fluminense,Matheus Martinelli,37,gol normal
7213,Flamengo,Pedro,90,gol normal
7213,Flamengo,Bruno Henrique,19,gol normal
7213,Flamengo,Gabriel Barbosa,4,gol normal
7214,Botafogo-RJ,Rafael Navarro,60,gol normal
7214,Palmeiras,Emerson Santos,16,gol normal
7216,Gremio,Jean Pyerre,46,gol normal
7216,Santos,Arthur Gomes,67,Penalty
7216,Gremio,Diego Souza,37,Penalty
7216,Santos,Kaio Jorge,8,gol normal
7216,Gremio,Pepê,53,gol normal
7216,Santos,Madson,90,Penalty
7217,Bragantino,Ytalo José dos Santos,56,gol normal
7217,Bragantino,Claudinho,90,Penalty
7218,Corinthians,Leonardo Natel,28,gol normal
7218,Corinthians,Fábio Santos,21,Penalty
7218,Ceara,Fabinho,15,gol normal
7219,Goias,Eduardo Figueiredo da Cruz,28,gol normal
7220,Fluminense,Luiz Henrique,32,gol normal
7221,Fortaleza,Nathan Silva,43,Gol Contra
7221,Fortaleza,David Corrêa da Fonseca,44,gol normal
7221,Coritiba,Ricardo Oliveira,27,gol normal
7221,Fortaleza,Wellington Paulista,84,gol normal
7222,Flamengo,Gabriel Barbosa,45,Penalty
7222,Flamengo,Bruno Henrique,77,gol normal
7224,Sport,Iago Maidana,24,Penalty
7226,Goias,José Fernando Viana de Santana,19,gol normal
7226,Bahia,Alesson,79,gol normal
7226,Goias,Vinícius Lopes,49,gol normal
7226,Bahia,Gabriel Novaes,45,gol normal
7226,Goias,José Fernando Viana de Santana,90,gol normal
7226,Bahia,Gilberto Oliveira Souza Junior,26,gol normal
7227,Santos,Marcos Leonardo Santos Almeida,79,Penalty
7227,Atletico-GO,Jean Paulo Fernandes Filho,33,Penalty
7228,Bragantino,Ytalo José dos Santos,63,gol normal
7228,Flamengo,Gabriel Barbosa,35,Penalty
7229,Gremio,Matheus Henrique de Souza,74,gol normal
7229,Botafogo-RJ,Rafael Navarro,56,gol normal
7229,Gremio,Jean Pyerre,17,gol normal
7229,Gremio,Alisson Euler de Freitas Castro,7,gol normal
7229,Gremio,Diego Churín,54,Penalty
7229,Gremio,Matheus Henrique de Souza,78,gol normal
7229,Botafogo-RJ,Matheus Babi,82,gol normal
7230,Sport,Dalberto,45,gol normal
7230,Sport,Marcão,38,gol normal
7230,Internacional,Patrick,41,gol normal
7231,Fortaleza,Romarinho,63,gol normal
7231,Fortaleza,David Corrêa da Fonseca,43,gol normal
7231,Fortaleza,Igor Torres,6,gol normal
7232,Sao Paulo,Luciano da Rocha Neves,90,gol normal
7232,Ceara,Léo Chú,90,gol normal
7234,Corinthians,Gabriel Girotto Franco,18,gol normal
7234,Athletico-PR,Vitor Hugo Naum dos Santos,73,gol normal
7234,Corinthians,Gustavo Mosquito,56,gol normal
7234,Athletico-PR,Fernando Canesin,35,gol normal
7234,Corinthians,Gustavo Mosquito,3,gol normal
7234,Athletico-PR,Abner Vinícius,14,gol normal
7236,Goias,José Fernando Viana de Santana,64,gol normal
7236,Goias,Rafael Moura,8,gol normal
7237,Bahia,Rossicley Pereira da Silva,47,gol normal
7237,Atletico-MG,Eduardo Sasha,20,gol normal
7238,Santos,Marcos Leonardo Santos Almeida,83,gol normal
7238,Santos,Mário Sérgio Santos Costa,37,gol normal
7239,Flamengo,Gabriel Barbosa,55,gol normal
7239,Flamengo,Willian Arão,10,gol normal
7239,Corinthians,Leonardo Natel,20,gol normal
7240,Internacional,Thiago Galhardo,90,gol normal
7240,Internacional,Rodrigo Dourado,10,gol normal
7241,Athletico-PR,Vitor Hugo Naum dos Santos,63,gol normal
7241,Atletico-GO,Roberson,71,gol normal
7241,Athletico-PR,Thiago Heleno,90,gol normal
7242,Palmeiras,Lucas Rafael Araújo Lima,26,gol normal
7242,Palmeiras,Gustavo Scarpa,20,gol normal
7242,Palmeiras,Breno Lopes,38,gol normal
7243,Sao Paulo,Luciano da Rocha Neves,68,gol normal
7243,Sao Paulo,Danilo Neves,63,gol normal
7243,Gremio,Diego Souza,33,gol normal
7244,Fluminense,Samuel Salustiano de Jesus Silva,88,gol normal
7244,Ceara,Vinícius,78,Penalty
7244,Fluminense,Matheus Martinelli,59,gol normal
7244,Fluminense,John Kennedy,45,gol normal
7215,Santos,Marcos Leonardo Santos Almeida,55,gol normal
7235,Coritiba,Jonathan Francisco Lemos,88,gol normal
7225,Palmeiras,Rony,90,gol normal
7225,Sao Paulo,Luciano da Rocha Neves,74,Penalty
7246,Ceara,Felipe Vizeu,51,gol normal
7246,Ceara,Saulo Mineiro,74,gol normal
7247,Bahia,Rodrigo Eduardo Costa Marinho,66,gol normal
7247,Bahia,Rossicley Pereira da Silva,81,Penalty
7247,Bahia,Rodrigo Eduardo Costa Marinho,62,gol normal
7247,Bahia,Rodrigo Eduardo Costa Marinho,7,gol normal
7248,Atletico-MG,Marrony,90,gol normal
7248,Atletico-MG,Jair Rodrigues Júnior,7,gol normal
7248,Atletico-MG,Rafael Thyere de Albuquerque Marques,50,Gol Contra
7248,Sport,Dalberto,33,gol normal
7248,Sport,Thiago Neves,87,Penalty
7250,Flamengo,Giorgian De Arrascaeta,29,gol normal
7250,Internacional,Edenílson Andrade dos Santos,12,Penalty
7250,Flamengo,Gabriel Barbosa,63,gol normal
7251,Fluminense,Lucca Borges de Brito,16,gol normal
7251,Santos,Jean Mota Oliveira de Souza,87,gol normal
7252,Gremio,Thaciano,77,gol normal
7254,Atletico-GO,Matheus Vargas,43,gol normal
7254,Palmeiras,Matías Viña,22,gol normal
7255,Botafogo-RJ,Matheus Babi,58,gol normal
7264,Vasco,Ricardo Graça,50,gol normal
7264,Goias,José Fernando Viana de Santana,45,gol normal
7264,Vasco,Germán Cano,15,gol normal
7264,Goias,José Fernando Viana de Santana,25,gol normal
7264,Vasco,Ricardo Graça,90,gol normal
7256,Bragantino,Claudinho,53,gol normal
7257,Bahia,Alesson,90,gol normal
7257,Bahia,Rossicley Pereira da Silva,15,gol normal
7258,Athletico-PR,Léo Cittadini,86,gol normal
7258,Athletico-PR,Nikão,8,gol normal
7259,Coritiba,Ricardo Oliveira,63,gol normal
7259,Atletico-GO,Guilherme Biro,45,Gol Contra
7259,Atletico-GO,Wellington Soares da Silva,34,gol normal
7259,Atletico-GO,Gilvan,3,gol normal
7261,Ceara,Pedro Henrique Naressi Machado,17,gol normal
7261,Botafogo-RJ,Matheus Babi,57,Penalty
7261,Ceara,Saulo Mineiro,90,gol normal
7263,Atletico-MG,Eduardo Sasha,89,gol normal
7263,Atletico-MG,Jair Rodrigues Júnior,79,gol normal
7265,Fluminense,Fred,21,gol normal
7265,Fluminense,Matheus Ferraz Pereira,61,gol normal
7262,Flamengo,Bruno Henrique,51,gol normal
7262,Sao Paulo,Pablo Felipe Teixeira,58,gol normal
7262,Sao Paulo,Luciano da Rocha Neves,45,gol normal
7266,Juventude,Wescley,43,gol normal
7266,Cuiaba,Elton Rodrigues Brandão,87,gol normal
7266,Cuiaba,Jonathan Cafú,29,gol normal
7266,Juventude,Matheus Peixoto,45,gol normal
7267,Bahia,José Carlos Ferreira Júnior,53,gol normal
7267,Bahia,Thaciano,49,gol normal
7267,Bahia,Thaciano,46,gol normal
7269,Atletico-MG,Hulk,40,Penalty
7269,Fortaleza,Yago Pikachu,90,gol normal
7269,Fortaleza,Yago Pikachu,60,gol normal
7271,Gremio,Ricardinho Viana,49,gol normal
7271,Ceara,Cléber,36,gol normal
7271,Gremio,Vanderson de Oliveira Campos,45,gol normal
7271,Ceara,Jorginho,90,gol normal
7271,Ceara,Rick,42,gol normal
7270,Flamengo,Pedro,75,gol normal
7273,Bragantino,Hélio Junio Nunes de Castro,74,gol normal
7273,Bragantino,Lucas Evangelista,35,gol normal
7273,Bragantino,Ytalo José dos Santos,33,gol normal
7272,Atletico-GO,Zé Roberto,44,gol normal
7274,Athletico-PR,Carlos Eduardo Ferreira de Souza,87,gol normal
7275,Sport,André Felipe Ribeiro de Souza,86,gol normal
7275,Internacional,Rodrigo Lindoso,44,gol normal
7275,Sport,Thiago Neves,62,Penalty
7275,Internacional,Edenílson Andrade dos Santos,19,Penalty
7276,Atletico-GO,Éder,23,gol normal
7276,Atletico-GO,João Paulo,79,gol normal
7277,Santos,Kaio Jorge,72,gol normal
7277,Santos,Marinho,63,gol normal
7277,Ceara,Vinícius,45,Penalty
7277,Santos,Jean Mota Oliveira de Souza,19,gol normal
7278,Bahia,Gilberto Oliveira Souza Junior,16,gol normal
7278,Bragantino,Tomás Cuello,68,gol normal
7278,Bahia,Jonas Gomes de Sousa,86,gol normal
7278,Bragantino,Luan Cândido,50,gol normal
7278,Bahia,Gilberto Oliveira Souza Junior,19,gol normal
7278,Bragantino,Artur Victor Guimarães,22,gol normal
7279,Fluminense,Gabriel Teixeira,40,gol normal
7280,Corinthians,Fábio Santos,29,Penalty
7281,Internacional,Bruno Praxedes,62,gol normal
7281,Fortaleza,Cristian Chagas Tarouco,17,gol normal
7281,Fortaleza,Zé Gabriel,55,Gol Contra
7281,Fortaleza,Wellington Paulista,86,gol normal
7281,Fortaleza,Yago Pikachu,47,gol normal
7281,Fortaleza,Robson Fernandes,45,gol normal
7283,Palmeiras,Wesley Ribeiro Silva,7,gol normal
7283,Chapecoense,Busanello,55,gol normal
7283,Palmeiras,Luiz Adriano,15,gol normal
7283,Palmeiras,Wesley Ribeiro Silva,42,gol normal
7282,Athletico-PR,Nikão,89,gol normal
7282,Athletico-PR,Jadson,49,gol normal
7282,Athletico-PR,Jadson,47,gol normal
7284,Atletico-MG,Hulk,14,gol normal
7287,Corinthians,Gabriel Girotto Franco,55,gol normal
7287,Palmeiras,Raphael Cavalcante Veiga,3,gol normal
7288,Atletico-MG,Jair Rodrigues Júnior,17,gol normal
7289,Athletico-PR,Matheus Babi,44,gol normal
7290,Flamengo,Rodrigo Muniz,67,gol normal
7290,Flamengo,Bruno Henrique,24,gol normal
7292,Fortaleza,Wellington Paulista,79,Penalty
7291,Internacional,Edenílson Andrade dos Santos,31,Penalty
7293,Bragantino,Artur Victor Guimarães,45,gol normal
7293,Fluminense,Abel Hernández,90,Penalty
7293,Bragantino,Lucas Evangelista,6,gol normal
7293,Fluminense,Caio Paulista,75,gol normal
7296,Atletico-MG,Nathan Allan de Souza,2,gol normal
7297,Chapecoense,Kaio Nunes,70,gol normal
7297,Sao Paulo,Eder Citadin Martins,13,gol normal
7298,Corinthians,Roni,19,gol normal
7298,Bragantino,Eric dos Santos Rodrigues,85,gol normal
7298,Bragantino,Aderlan Silva,52,gol normal
7299,Palmeiras,William Matheus,53,Gol Contra
7299,Palmeiras,Breno Lopes,87,gol normal
7299,Palmeiras,Deyverson,63,gol normal
7301,Bahia,Gilberto Oliveira Souza Junior,31,Penalty
7301,Bahia,Gilberto Oliveira Souza Junior,35,gol normal
7301,Ceara,Saulo Mineiro,16,gol normal
7304,Fluminense,Nenê,51,gol normal
7302,Sport,Sander Henrique Bortolotto,34,gol normal
7306,Bragantino,Eric dos Santos Rodrigues,69,gol normal
7306,Bragantino,Aderlan Silva,12,gol normal
7306,Flamengo,Rodrigo Muniz,64,gol normal
7306,Bragantino,Chrigor,90,gol normal
7306,Flamengo,Rodrigo Muniz,27,gol normal
7307,America-MG,Geovane,38,gol normal
7307,Palmeiras,Willian Gomes de Siqueira,90,gol normal
7307,Palmeiras,Willian Gomes de Siqueira,39,gol normal
7309,Ceara,Lima,45,gol normal
7309,Internacional,Edenílson Andrade dos Santos,8,Penalty
7311,Athletico-PR,Matheus Babi,44,gol normal
7311,Atletico-GO,Gabriel Baralhas,13,gol normal
7311,Athletico-PR,Christian Roberto Alves Cardoso,71,gol normal
7310,Fluminense,Caio Paulista,56,gol normal
7310,Fortaleza,Robson Fernandes,69,gol normal
7312,Santos,Gabriel Pirani,44,gol normal
7312,Santos,Marinho,27,gol normal
7313,Juventude,Matheus Peixoto,83,gol normal
7314,Atletico-MG,Danilo Neves,25,gol normal
7314,Chapecoense,Ravanelli Ferreira dos Santos,80,Penalty
7317,Sao Paulo,Martín Benítez,18,gol normal
7317,Cuiaba,Elton Rodrigues Brandão,39,gol normal
7317,Cuiaba,Rafael Gustavo Meneghel Gava,23,gol normal
7317,Sao Paulo,Gabriel Sara,43,gol normal
7318,Flamengo,Bruno Henrique,21,gol normal
7318,Fortaleza,David Corrêa da Fonseca,46,gol normal
7318,Flamengo,Bruno Henrique,43,gol normal
7319,Bragantino,Ytalo José dos Santos,45,gol normal
7319,Bragantino,Ytalo José dos Santos,10,gol normal
7319,Palmeiras,Breno Lopes,66,gol normal
7319,Bragantino,Ytalo José dos Santos,88,gol normal
7316,Atletico-GO,Nathan Silva,81,gol normal
7320,America-MG,Paulo Roberto Valoura Junior,85,Penalty
7320,Juventude,Matheus Peixoto,36,Penalty
7322,Sport,Santiago Tréllez,82,gol normal
7322,Corinthians,Jô,52,gol normal
7322,Corinthians,Iago Maidana,45,Gol Contra
7321,Internacional,Caio Vidal,6,gol normal
7321,Chapecoense,Derlan,55,gol normal
7321,Internacional,Yuri Alberto,35,gol normal
7323,Ceara,Lima,3,gol normal
7323,Atletico-MG,Gabriel Costa França,72,gol normal
7323,Ceara,Gabriel Lacerda,90,gol normal
7325,Santos,Marcos Guilherme,29,gol normal
7325,Gremio,Matheus Henrique de Souza,42,gol normal
7325,Gremio,Diego Souza,4,gol normal
7325,Santos,Marinho,78,gol normal
7324,Bahia,Rossicley Pereira da Silva,70,gol normal
7324,Bahia,Patrick de Lucca,17,gol normal
7324,Athletico-PR,David Terans,40,gol normal
7326,Juventude,Matheus Peixoto,25,gol normal
7327,Fluminense,Juan Cazares,70,gol normal
7327,Corinthians,Jô,37,Penalty
7329,Chapecoense,Geuvânio,90,gol normal
7329,Chapecoense,Ignacio da Silva Oliveira,26,gol normal
7329,Athletico-PR,Thiago Heleno,60,gol normal
7329,Athletico-PR,Khellven Douglas Silva Oliveira,37,gol normal
7328,Bahia,Maycon Douglas,74,gol normal
7328,Palmeiras,Gustavo Scarpa,7,gol normal
7328,Bahia,Luiz Otávio da Silva Santos,12,gol normal
7328,Palmeiras,Breno Lopes,90,gol normal
7328,Palmeiras,Raphael Cavalcante Veiga,78,gol normal
7331,Santos,Marcos Guilherme,90,gol normal
7331,Santos,Jean Mota Oliveira de Souza,57,gol normal
7332,Internacional,Rodrigo Dourado,77,gol normal
7332,America-MG,Ribamar,34,gol normal
7334,Sao Paulo,Gabriel Dias de Oliveira,52,Gol Contra
7334,Ceara,Jorginho,23,gol normal
7335,Bragantino,Weverton,82,gol normal
7336,Athletico-PR,Richard Candido Coelho,26,gol normal
7336,Fluminense,Fred,2,gol normal
7336,Athletico-PR,Nikão,90,Penalty
7336,Athletico-PR,Ivaldo,76,gol normal
7336,Athletico-PR,Vitor Hugo Naum dos Santos,73,gol normal
7337,Fortaleza,Robson Fernandes,62,gol normal
7337,Chapecoense,Anselmo Ramon,35,Penalty
7337,Fortaleza,David Corrêa da Fonseca,50,gol normal
7337,Chapecoense,Pedro Perotti,81,gol normal
7337,Fortaleza,Yago Pikachu,72,gol normal
7338,Palmeiras,Danilo dos Santos de Oliveira,89,gol normal
7338,Palmeiras,Deyverson,9,gol normal
7338,Internacional,Edenílson Andrade dos Santos,65,Penalty
7339,America-MG,Felipe Azevedo,15,gol normal
7339,America-MG,Juninho,73,gol normal
7339,Bahia,Gilberto Oliveira Souza Junior,90,gol normal
7339,America-MG,Ribamar,65,gol normal
7339,Bahia,Gilberto Oliveira Souza Junior,90,gol normal
7339,America-MG,Paulo Roberto Valoura Junior,18,gol normal
7339,Bahia,Rodrigo Eduardo Costa Marinho,36,gol normal
7342,Juventude,Paulo Bóia,28,gol normal
7342,Juventude,Matheus Peixoto,83,gol normal
7344,Atletico-MG,Ignacio Fernández,42,gol normal
7344,Atletico-MG,Matías Zaracho,37,gol normal
7344,Atletico-GO,Marlon Freitas,45,gol normal
7344,Atletico-MG,Matías Zaracho,27,gol normal
7344,Atletico-MG,Ignacio Fernández,89,gol normal
7345,Flamengo,Thiago Maia,90,gol normal
7345,Flamengo,Pedro,10,gol normal
7347,America-MG,João Paulo Gomes da Costa,55,gol normal
7347,America-MG,Carlos Alberto,90,gol normal
7346,Fortaleza,Igor Torres,86,gol normal
7346,Athletico-PR,Matheus Babi,9,gol normal
7346,Athletico-PR,David Terans,2,gol normal
7348,Corinthians,Jô,80,gol normal
7348,Internacional,Edenílson Andrade dos Santos,40,Penalty
7349,Bahia,Rodrigo Eduardo Costa Marinho,69,gol normal
7349,Bahia,Gilberto Oliveira Souza Junior,67,gol normal
7350,Fluminense,André,90,gol normal
7351,Palmeiras,Gustavo Scarpa,38,gol normal
7353,Bragantino,Artur Victor Guimarães,75,gol normal
7353,Bragantino,Alerrandro Barra Mansa Realino de Souza,63,gol normal
7353,Sao Paulo,Emiliano Rigoni,26,gol normal
7352,Ceara,Gabriel Lacerda,53,gol normal
7352,Ceara,Saulo Mineiro,48,gol normal
7354,Atletico-MG,Ignacio Fernández,26,gol normal
7355,Atletico-GO,Lucas Gabriel Ribeiro Firmo,55,gol normal
7356,Athletico-PR,Fernando Canesin,45,gol normal
7356,Santos,Ivaldo,50,Gol Contra
7356,Santos,Marcos Guilherme,31,gol normal
7357,Bahia,Matheus Bahia Santos,79,gol normal
7358,Cuiaba,Jenison de Jesus Brito e Brito,78,gol normal
7358,Bragantino,Bruno Praxedes,28,gol normal
7359,Fortaleza,David Corrêa da Fonseca,55,gol normal
7359,Fortaleza,Éderson,45,gol normal
7359,Fortaleza,Igor Torres,83,gol normal
7359,Fortaleza,David Corrêa da Fonseca,62,gol normal
7360,Palmeiras,Gabriel Menino,17,gol normal
7360,Palmeiras,Raphael Cavalcante Veiga,1,gol normal
7361,Flamengo,Willian Arão,88,gol normal
7361,Atletico-MG,Jefferson Savarino,53,gol normal
7361,Atletico-MG,Jefferson Savarino,51,gol normal
7362,Atletico-GO,Arthur Gomes,51,gol normal
7362,Sport,Marcão,48,gol normal
7363,Sao Paulo,Igor Gomes,54,gol normal
7363,Sao Paulo,Emiliano Rigoni,2,gol normal
7365,Corinthians,Jô,60,gol normal
7366,Santos,Marinho,90,Penalty
7366,Palmeiras,Willian Gomes de Siqueira,83,gol normal
